cx,cy,w,h,label,Name
129.261962890625,101.52413177490234,142.4207763671875,143.04177856445312,171,PolyU_172_S_10.jpg
125.4043197631836,101.20964050292969,148.42156982421875,147.21609497070312,1,PolyU_002_F_09.jpg
124.999755859375,99.55319213867188,144.55813598632812,144.59617614746094,229,PolyU_230_F_08.jpg
132.09249877929688,98.121337890625,144.596435546875,136.09841918945312,147,PolyU_148_F_04.jpg
130.76956176757812,101.93220520019531,138.78955078125,145.17166137695312,55,PolyU_056_S_07.jpg
132.7397003173828,103.34514617919922,145.26718139648438,150.91348266601562,153,PolyU_154_S_06.jpg
122.69890594482422,101.34542846679688,142.9678497314453,139.23104858398438,111,PolyU_112_F_06.jpg
133.05885314941406,103.58099365234375,141.18043518066406,146.90928649902344,241,PolyU_242_S_07.jpg
107.54488372802734,106.31731414794922,139.97911071777344,138.37149047851562,179,PolyU_180_S_06.jpg
126.7073974609375,99.9261245727539,142.4361572265625,142.8067626953125,239,PolyU_240_F_08.jpg
124.12580108642578,99.0203857421875,145.44651794433594,139.12979125976562,251,PolyU_252_F_09.jpg
134.3389892578125,101.2245864868164,141.15806579589844,142.2720184326172,41,PolyU_042_F_09.jpg
132.43597412109375,101.41693115234375,137.7199249267578,145.20602416992188,249,PolyU_250_S_09.jpg
119.33418273925781,99.51197052001953,144.6678466796875,142.25120544433594,199,PolyU_200_F_08.jpg
126.87844848632812,99.82059478759766,134.21627807617188,142.0572967529297,129,PolyU_130_F_04.jpg
131.30393981933594,102.8443603515625,143.4833984375,147.68252563476562,359,PolyU_360_S_05.jpg
132.2328643798828,103.8277359008789,144.52133178710938,149.91261291503906,117,PolyU_118_S_09.jpg
123.02399444580078,98.19140625,140.23532104492188,138.72288513183594,253,PolyU_254_F_03.jpg
123.22102355957031,99.73966217041016,145.39657592773438,144.7632598876953,353,PolyU_354_F_05.jpg
127.77178192138672,99.13668823242188,135.0285186767578,141.34597778320312,263,PolyU_264_F_08.jpg
132.13043212890625,102.3878402709961,141.59840393066406,148.4486083984375,105,PolyU_106_S_07.jpg
134.87216186523438,104.43087005615234,145.8365936279297,151.588623046875,315,PolyU_316_S_03.jpg
132.22886657714844,101.52401733398438,143.17604064941406,143.70333862304688,233,PolyU_234_S_03.jpg
132.61605834960938,101.08824920654297,140.98484802246094,142.46693420410156,67,PolyU_068_F_10.jpg
134.4724884033203,101.16046905517578,140.8889923095703,146.52114868164062,357,PolyU_358_F_07.jpg
133.3431854248047,99.84888458251953,139.62225341796875,142.92617797851562,207,PolyU_208_F_05.jpg
125.59416961669922,101.038818359375,142.09849548339844,142.32937622070312,75,PolyU_076_F_03.jpg
132.66949462890625,102.35326385498047,139.49253845214844,145.6064910888672,221,PolyU_222_F_10.jpg
125.40715789794922,104.09565734863281,120.89735412597656,124.17473602294922,271,PolyU_272_S_08.jpg
130.38478088378906,106.249267578125,147.7527618408203,146.8102569580078,91,PolyU_092_S_10.jpg
136.30343627929688,109.78807067871094,146.0887908935547,152.14959716796875,367,PolyU_368_S_05.jpg
132.17010498046875,102.51803588867188,141.7611846923828,146.97879028320312,77,PolyU_078_S_08.jpg
125.28599548339844,100.56562805175781,145.49224853515625,144.71334838867188,51,PolyU_052_F_08.jpg
120.78597259521484,98.17420196533203,144.4741668701172,133.10877990722656,285,PolyU_286_F_05.jpg
128.7119903564453,98.9852066040039,131.2826690673828,138.63475036621094,333,PolyU_334_F_06.jpg
122.7117919921875,98.93775939941406,143.56414794921875,139.74864196777344,43,PolyU_044_F_04.jpg
130.96505737304688,103.08201599121094,142.05023193359375,146.55221557617188,151,PolyU_152_S_09.jpg
125.53714752197266,98.95733642578125,139.76158142089844,140.83665466308594,217,PolyU_218_F_05.jpg
131.45323181152344,103.18870544433594,141.30552673339844,145.85372924804688,355,PolyU_356_S_03.jpg
132.33941650390625,101.26962280273438,141.2350311279297,143.21507263183594,233,PolyU_234_S_06.jpg
124.04389190673828,98.42610168457031,137.9071502685547,138.80809020996094,287,PolyU_288_F_10.jpg
123.42926025390625,99.50224304199219,144.472900390625,140.70240783691406,195,PolyU_196_F_07.jpg
126.93695831298828,100.42984771728516,137.92469787597656,143.55018615722656,167,PolyU_168_F_10.jpg
106.35296630859375,108.6075439453125,144.73390197753906,146.47377014160156,191,PolyU_192_S_10.jpg
125.10356903076172,98.94451904296875,138.63694763183594,139.3419189453125,367,PolyU_368_F_04.jpg
130.98831176757812,103.26319122314453,143.16148376464844,146.28643798828125,141,PolyU_142_S_04.jpg
124.79771423339844,100.55485534667969,141.76321411132812,140.81459045410156,325,PolyU_326_F_04.jpg
126.90081787109375,95.72342681884766,135.87338256835938,135.49961853027344,301,PolyU_302_F_03.jpg
130.71864318847656,98.1126708984375,136.51754760742188,142.50848388671875,173,PolyU_174_F_10.jpg
132.6094970703125,104.41023254394531,144.6434783935547,149.077392578125,51,PolyU_052_S_09.jpg
134.0103759765625,102.61737823486328,140.08790588378906,148.56825256347656,53,PolyU_054_S_03.jpg
122.65096282958984,100.01344299316406,140.6868438720703,140.2118682861328,55,PolyU_056_F_10.jpg
123.5133056640625,101.82132720947266,148.09056091308594,141.5327911376953,15,PolyU_016_F_08.jpg
133.33299255371094,104.91653442382812,145.520751953125,148.34561157226562,251,PolyU_252_S_06.jpg
131.79632568359375,103.33706665039062,143.3143310546875,148.29173278808594,1,PolyU_002_S_08.jpg
124.4836196899414,95.96558380126953,145.06732177734375,134.6894073486328,135,PolyU_136_F_06.jpg
121.61172485351562,102.38616943359375,146.69888305664062,139.18679809570312,137,PolyU_138_F_15.jpg
132.6891326904297,103.12680053710938,143.58583068847656,149.94024658203125,77,PolyU_078_S_03.jpg
128.6439666748047,101.58345794677734,139.1054229736328,144.7839813232422,133,PolyU_134_F_10.jpg
113.46648406982422,110.93505859375,147.70155334472656,148.61312866210938,103,PolyU_104_S_05.jpg
133.1763916015625,103.62914276123047,141.5553741455078,148.10235595703125,63,PolyU_064_F_01.jpg
127.41499328613281,116.07989501953125,143.2098846435547,150.4931182861328,293,PolyU_294_S_01.jpg
134.99649047851562,101.42713165283203,142.86793518066406,145.0087127685547,369,PolyU_370_F_07.jpg
126.4472427368164,99.70124816894531,139.77093505859375,141.63531494140625,239,PolyU_240_F_06.jpg
123.10692596435547,100.61980438232422,145.57717895507812,141.89117431640625,313,PolyU_314_F_09.jpg
132.49960327148438,104.43080139160156,142.2292938232422,147.30343627929688,33,PolyU_034_S_08.jpg
132.71681213378906,102.79664611816406,142.10537719726562,149.05044555664062,217,PolyU_218_S_01.jpg
137.0894317626953,110.27276611328125,144.60699462890625,152.0122528076172,367,PolyU_368_S_10.jpg
125.74966430664062,99.03408813476562,144.86521911621094,145.0763397216797,153,PolyU_154_F_05.jpg
133.3141632080078,102.84986114501953,142.625732421875,148.9930419921875,53,PolyU_054_S_05.jpg
133.0089874267578,103.28457641601562,142.52716064453125,149.20346069335938,359,PolyU_360_S_10.jpg
132.76010131835938,99.05381774902344,139.27134704589844,142.72415161132812,355,PolyU_356_S_01.jpg
128.0606689453125,99.55284881591797,135.9168701171875,139.87252807617188,7,PolyU_008_F_06.jpg
132.4519500732422,95.73046875,147.29420471191406,137.53005981445312,121,PolyU_122_F_04.jpg
126.21956634521484,99.5025405883789,138.07974243164062,141.73143005371094,163,PolyU_164_F_10.jpg
122.99447631835938,98.57941436767578,140.8081817626953,139.3661346435547,379,PolyU_380_F_04.jpg
128.04283142089844,100.02403259277344,137.90756225585938,144.59283447265625,245,PolyU_246_F_04.jpg
124.9273910522461,96.95610809326172,145.1041259765625,136.60110473632812,193,PolyU_194_F_03.jpg
132.034423828125,103.92794799804688,145.90658569335938,148.32969665527344,113,PolyU_114_S_07.jpg
123.47282409667969,94.36674499511719,142.7569580078125,133.86471557617188,233,PolyU_234_F_04.jpg
124.95101928710938,109.9672622680664,146.4554901123047,150.13392639160156,321,PolyU_322_S_03.jpg
123.38418579101562,99.73919677734375,146.60055541992188,143.47503662109375,229,PolyU_230_F_03.jpg
128.3622283935547,99.29222869873047,133.0794219970703,141.57655334472656,245,PolyU_246_F_03.jpg
135.12554931640625,103.62614440917969,144.98080444335938,150.0532989501953,315,PolyU_316_S_07.jpg
133.6337127685547,101.41484832763672,139.2896728515625,146.42111206054688,9,PolyU_010_S_01.jpg
131.83580017089844,102.67982482910156,141.656494140625,146.8008575439453,109,PolyU_110_S_04.jpg
126.59033966064453,98.61506652832031,135.49449157714844,139.8185272216797,367,PolyU_368_F_03.jpg
126.77643585205078,99.94207000732422,140.82606506347656,143.7797393798828,205,PolyU_206_F_01.jpg
138.54722595214844,108.45476531982422,143.99522399902344,151.9635772705078,221,PolyU_222_S_07.jpg
124.55390167236328,111.35828399658203,148.90650939941406,148.7169647216797,15,PolyU_016_S_10.jpg
126.20664978027344,111.76011657714844,144.06317138671875,148.00250244140625,11,PolyU_012_S_10.jpg
134.81800842285156,99.73629760742188,137.3168487548828,143.0978546142578,245,PolyU_246_S_06.jpg
132.2797393798828,102.45501708984375,140.03826904296875,147.84347534179688,53,PolyU_054_S_01.jpg
126.28961181640625,100.06747436523438,136.5762939453125,141.77684020996094,163,PolyU_164_F_08.jpg
125.84708404541016,100.8013916015625,143.0902557373047,142.96044921875,355,PolyU_356_F_08.jpg
107.28800964355469,106.5683822631836,143.3435821533203,144.1420135498047,87,PolyU_088_F_06.jpg
124.66646575927734,100.24153900146484,146.25523376464844,143.00987243652344,103,PolyU_104_F_01.jpg
129.76329040527344,104.2941665649414,146.47177124023438,146.9340362548828,113,PolyU_114_S_09.jpg
133.5953369140625,102.50750732421875,138.4814453125,144.15711975097656,221,PolyU_222_F_07.jpg
134.18528747558594,101.99029541015625,137.8306427001953,145.16412353515625,139,PolyU_140_S_01.jpg
126.35739135742188,99.67658233642578,138.81065368652344,142.4810333251953,295,PolyU_296_F_10.jpg
119.11201477050781,107.65409088134766,145.49293518066406,146.12820434570312,379,PolyU_380_S_03.jpg
132.2443389892578,104.30687713623047,146.1141815185547,148.68389892578125,61,PolyU_062_S_05.jpg
111.7248306274414,105.63896179199219,147.03977966308594,145.7489776611328,27,PolyU_028_S_08.jpg
134.23141479492188,104.17984771728516,141.2147979736328,149.72573852539062,255,PolyU_256_F_04.jpg
120.84586334228516,99.2573471069336,139.8428955078125,137.4636688232422,107,PolyU_108_F_01.jpg
135.8587646484375,101.73570251464844,138.75413513183594,147.90882873535156,383,PolyU_384_F_04.jpg
122.86221313476562,99.87727355957031,142.07530212402344,141.54278564453125,193,PolyU_194_F_05.jpg
131.61392211914062,103.73430633544922,147.50843811035156,146.99667358398438,165,PolyU_166_S_07.jpg
130.68133544921875,101.76202392578125,143.4049835205078,146.84620666503906,261,PolyU_262_F_05.jpg
124.4177474975586,98.13717651367188,142.36241149902344,140.8187255859375,217,PolyU_218_F_07.jpg
122.44064331054688,101.50492858886719,147.9879608154297,136.3392791748047,135,PolyU_136_S_04.jpg
121.3060302734375,117.76656341552734,138.33062744140625,142.4010772705078,99,PolyU_100_F_04.jpg
130.79986572265625,102.32176208496094,142.6256103515625,148.4939727783203,105,PolyU_106_S_01.jpg
130.2275848388672,103.3707504272461,144.2000732421875,148.1575469970703,123,PolyU_124_S_09.jpg
132.32826232910156,102.13900756835938,139.84576416015625,146.611572265625,327,PolyU_328_S_03.jpg
132.42379760742188,99.20475769042969,144.40541076660156,142.0341796875,269,PolyU_270_S_07.jpg
133.37701416015625,94.60960388183594,148.0128631591797,136.32009887695312,121,PolyU_122_F_03.jpg
125.6446762084961,98.74951934814453,139.5196075439453,139.9182891845703,337,PolyU_338_F_09.jpg
127.42709350585938,99.79502868652344,138.26895141601562,141.70143127441406,327,PolyU_328_F_10.jpg
132.28323364257812,103.82172393798828,143.4601593017578,148.49325561523438,359,PolyU_360_S_04.jpg
128.43807983398438,110.1850814819336,142.39073181152344,142.70582580566406,257,PolyU_258_S_03.jpg
128.78982543945312,100.58279418945312,139.35081481933594,142.89866638183594,17,PolyU_018_F_06.jpg
133.36514282226562,102.8720474243164,142.3170166015625,147.08612060546875,375,PolyU_376_S_11.jpg
125.8902816772461,101.18739318847656,138.5689239501953,140.12393188476562,57,PolyU_058_F_08.jpg
132.4105682373047,102.4547119140625,139.3724822998047,147.5333251953125,281,PolyU_282_S_08.jpg
123.8861312866211,99.20553588867188,141.66281127929688,141.12730407714844,155,PolyU_156_F_04.jpg
133.97010803222656,101.48234558105469,137.1706085205078,145.6054229736328,197,PolyU_198_S_03.jpg
134.43568420410156,101.37811279296875,138.78358459472656,145.6951141357422,369,PolyU_370_F_01.jpg
123.7116928100586,100.82154083251953,147.21865844726562,143.211669921875,321,PolyU_322_F_03.jpg
127.68090057373047,99.08088684082031,134.98773193359375,141.6536865234375,197,PolyU_198_F_08.jpg
124.80573272705078,99.6952896118164,140.76593017578125,139.659423828125,305,PolyU_306_F_03.jpg
131.69088745117188,101.99613189697266,143.10836791992188,147.1654052734375,239,PolyU_240_S_10.jpg
125.29399108886719,110.9072036743164,143.02357482910156,147.1576385498047,11,PolyU_012_S_04.jpg
126.90464782714844,100.87291717529297,140.50390625,143.54025268554688,377,PolyU_378_F_06.jpg
125.08212280273438,97.81748962402344,134.9413604736328,138.56625366210938,235,PolyU_236_F_04.jpg
132.4217071533203,103.0595474243164,140.63290405273438,145.9329833984375,33,PolyU_034_S_04.jpg
130.51434326171875,107.06504821777344,148.1331787109375,147.05152893066406,121,PolyU_122_S_09.jpg
133.89691162109375,101.21492767333984,137.81246948242188,146.60281372070312,127,PolyU_128_S_03.jpg
134.91212463378906,103.04595184326172,137.61318969726562,149.4456329345703,125,PolyU_126_S_03.jpg
134.753173828125,102.38883972167969,136.3064422607422,146.88087463378906,249,PolyU_250_S_06.jpg
130.8221435546875,104.51395416259766,145.98446655273438,148.00009155273438,267,PolyU_268_S_08.jpg
126.18391418457031,100.01390838623047,135.4020538330078,139.73187255859375,53,PolyU_054_F_07.jpg
132.38294982910156,103.86298370361328,143.72019958496094,147.22528076171875,65,PolyU_066_F_08.jpg
125.28897094726562,110.16586303710938,145.6678009033203,147.1140594482422,31,PolyU_032_S_07.jpg
112.24935913085938,104.569091796875,146.39430236816406,143.47459411621094,27,PolyU_028_S_06.jpg
131.99111938476562,101.19876861572266,139.48106384277344,143.3667449951172,343,PolyU_344_F_06.jpg
133.39183044433594,102.01800537109375,136.11854553222656,146.35537719726562,249,PolyU_250_F_08.jpg
124.98912811279297,102.08960723876953,145.6552734375,141.93785095214844,61,PolyU_062_F_01.jpg
132.65695190429688,104.33694458007812,146.3395538330078,150.69894409179688,153,PolyU_154_S_09.jpg
127.36961364746094,98.99800872802734,120.52043151855469,130.41403198242188,343,PolyU_344_S_05.jpg
125.05077362060547,100.44668579101562,145.3712615966797,142.700927734375,179,PolyU_180_F_08.jpg
132.28468322753906,103.39576721191406,141.2782745361328,145.99729919433594,33,PolyU_034_S_03.jpg
105.6455307006836,107.08052825927734,142.68710327148438,145.24632263183594,191,PolyU_192_S_08.jpg
130.82272338867188,103.99864196777344,145.20465087890625,146.48948669433594,323,PolyU_324_S_11.jpg
139.4732666015625,108.34346008300781,142.85165405273438,151.0557403564453,377,PolyU_378_S_10.jpg
132.8899688720703,103.21751403808594,143.35702514648438,147.39340209960938,109,PolyU_110_S_01.jpg
123.19953155517578,98.97737884521484,142.5841064453125,140.06517028808594,155,PolyU_156_F_07.jpg
124.5444564819336,101.19963836669922,145.61866760253906,144.64013671875,169,PolyU_170_F_09.jpg
138.43397521972656,107.05158233642578,143.87548828125,152.7431182861328,337,PolyU_338_S_08.jpg
124.65374755859375,99.90312957763672,143.5127410888672,142.6808319091797,77,PolyU_078_F_07.jpg
132.45770263671875,104.50015258789062,145.43157958984375,147.94850158691406,251,PolyU_252_S_04.jpg
131.61117553710938,100.61671447753906,142.5758056640625,140.62661743164062,67,PolyU_068_F_04.jpg
129.93853759765625,103.49696350097656,145.31497192382812,145.5530548095703,289,PolyU_290_S_06.jpg
137.1820526123047,111.44379425048828,146.54519653320312,154.33126831054688,385,PolyU_386_S_06.jpg
120.62918853759766,99.22483825683594,141.06971740722656,140.90255737304688,199,PolyU_200_F_03.jpg
126.28777313232422,100.16630554199219,138.30056762695312,141.46209716796875,103,PolyU_104_F_03.jpg
134.16859436035156,101.47612762451172,138.62820434570312,144.8081512451172,29,PolyU_030_F_06.jpg
133.4811248779297,101.59990692138672,138.39254760742188,146.2920379638672,287,PolyU_288_S_04.jpg
132.59567260742188,104.60187530517578,145.5068817138672,148.26754760742188,309,PolyU_310_S_06.jpg
132.57952880859375,102.2919921875,141.79254150390625,146.93301391601562,231,PolyU_232_S_01.jpg
132.17535400390625,101.66068267822266,145.36106872558594,146.52503967285156,3,PolyU_004_F_01.jpg
133.23294067382812,103.69778442382812,140.49801635742188,148.77171325683594,81,PolyU_082_S_07.jpg
132.67453002929688,101.42366027832031,138.09552001953125,146.824951171875,25,PolyU_026_S_09.jpg
125.08224487304688,99.9505844116211,137.54470825195312,139.94476318359375,227,PolyU_228_F_08.jpg
125.44857025146484,111.88418579101562,144.98695373535156,149.26048278808594,3,PolyU_004_S_05.jpg
135.4752655029297,104.17147064208984,144.72378540039062,147.7240753173828,91,PolyU_092_S_03.jpg
134.51934814453125,102.97046661376953,137.79827880859375,147.8883819580078,257,PolyU_258_F_04.jpg
124.13949584960938,110.92254638671875,145.34152221679688,147.31715393066406,253,PolyU_254_S_06.jpg
134.1214141845703,101.59190368652344,138.69223022460938,148.1327667236328,9,PolyU_010_S_08.jpg
117.29341888427734,109.57611083984375,147.56983947753906,148.14695739746094,145,PolyU_146_S_03.jpg
131.5588836669922,102.01595306396484,140.8828887939453,144.988037109375,195,PolyU_196_S_09.jpg
125.4206314086914,99.57420349121094,132.63467407226562,137.37020874023438,253,PolyU_254_F_01.jpg
133.66790771484375,104.03162384033203,142.4360809326172,146.53211975097656,185,PolyU_186_S_01.jpg
124.77072143554688,117.12378692626953,143.95639038085938,146.57037353515625,329,PolyU_330_S_09.jpg
126.20819854736328,98.91727447509766,135.04833984375,137.4996337890625,89,PolyU_090_F_06.jpg
127.06719970703125,100.70552062988281,141.7901153564453,141.67613220214844,75,PolyU_076_F_04.jpg
132.42837524414062,102.47987365722656,142.26112365722656,147.3882293701172,205,PolyU_206_S_09.jpg
132.83782958984375,102.17803955078125,143.8955535888672,146.516845703125,303,PolyU_304_S_04.jpg
131.34555053710938,101.27875518798828,138.9384765625,141.7079620361328,67,PolyU_068_S_04.jpg
135.51844787597656,101.92581939697266,140.77622985839844,146.96377563476562,91,PolyU_092_F_07.jpg
126.17938232421875,98.23973846435547,133.9160614013672,138.63441467285156,211,PolyU_212_F_10.jpg
126.94152069091797,99.98250579833984,136.497314453125,142.79832458496094,275,PolyU_276_F_06.jpg
129.31048583984375,102.68048095703125,144.49510192871094,145.45916748046875,345,PolyU_346_S_01.jpg
140.58799743652344,107.1897964477539,137.0772705078125,148.2394256591797,265,PolyU_266_F_08.jpg
123.51593017578125,97.13553619384766,147.39471435546875,138.16989135742188,113,PolyU_114_F_05.jpg
127.44396209716797,100.79370880126953,140.43121337890625,143.68069458007812,185,PolyU_186_F_07.jpg
124.15617370605469,112.36510467529297,144.07594299316406,148.47628784179688,329,PolyU_330_S_03.jpg
123.40918731689453,93.63453674316406,145.2704315185547,131.2439727783203,269,PolyU_270_F_04.jpg
124.30294036865234,98.82633972167969,141.2930145263672,142.1208953857422,361,PolyU_362_F_07.jpg
138.173828125,109.574462890625,135.42507934570312,146.29336547851562,385,PolyU_386_S_01.jpg
123.46195983886719,99.49185943603516,141.5925750732422,140.8521270751953,25,PolyU_026_F_07.jpg
125.85111999511719,101.70579528808594,146.05514526367188,145.877685546875,291,PolyU_292_F_03.jpg
122.6205062866211,97.75189208984375,139.62179565429688,136.0538330078125,161,PolyU_162_F_08.jpg
123.43389892578125,108.72370147705078,147.24815368652344,148.946533203125,65,PolyU_066_S_01.jpg
109.08946228027344,104.62498474121094,144.07872009277344,140.9750213623047,173,PolyU_174_S_06.jpg
128.2873077392578,101.16853332519531,137.3133544921875,142.60511779785156,377,PolyU_378_F_08.jpg
133.0111541748047,102.94232177734375,144.64234924316406,146.39646911621094,303,PolyU_304_F_09.jpg
137.04348754882812,109.10037231445312,139.8816375732422,149.83876037597656,367,PolyU_368_S_04.jpg
130.19288635253906,106.86128997802734,146.18695068359375,144.83204650878906,313,PolyU_314_S_08.jpg
135.81118774414062,110.20366668701172,148.5960235595703,154.04579162597656,21,PolyU_022_S_08.jpg
131.67257690429688,102.81934356689453,143.89266967773438,147.6991729736328,283,PolyU_284_S_04.jpg
113.1893081665039,103.534912109375,140.8799285888672,141.8185272216797,87,PolyU_088_S_05.jpg
134.0612335205078,101.455078125,137.46180725097656,144.58941650390625,281,PolyU_282_S_10.jpg
126.44381713867188,99.8614501953125,130.4285125732422,134.67581176757812,235,PolyU_236_F_07.jpg
127.0926513671875,100.12461853027344,143.98806762695312,146.1436767578125,77,PolyU_078_F_01.jpg
125.4671401977539,100.6273422241211,143.37550354003906,143.4693145751953,187,PolyU_188_F_03.jpg
129.27963256835938,99.45081329345703,137.66140747070312,141.2566375732422,17,PolyU_018_F_05.jpg
134.6029815673828,103.40496063232422,141.78672790527344,149.1774444580078,131,PolyU_132_S_08.jpg
107.87821197509766,107.6871337890625,146.3242950439453,144.1337890625,85,PolyU_086_S_01.jpg
132.38662719726562,101.23296356201172,137.68646240234375,143.39088439941406,287,PolyU_288_S_03.jpg
123.71027374267578,90.9014892578125,142.5093536376953,128.68414306640625,269,PolyU_270_F_06.jpg
121.67438507080078,101.01509857177734,145.76995849609375,139.8877716064453,137,PolyU_138_F_11.jpg
135.32980346679688,103.95761108398438,139.1924591064453,151.11302185058594,125,PolyU_126_S_09.jpg
125.03811645507812,99.45420837402344,145.24664306640625,139.6334686279297,61,PolyU_062_F_04.jpg
132.1819305419922,102.36421203613281,141.15777587890625,146.65480041503906,131,PolyU_132_F_07.jpg
137.82232666015625,110.60425567626953,145.97450256347656,153.81304931640625,367,PolyU_368_S_09.jpg
132.8530731201172,103.0414810180664,140.22781372070312,146.46441650390625,97,PolyU_098_F_04.jpg
133.3975067138672,105.0048599243164,141.96139526367188,149.47293090820312,327,PolyU_328_S_08.jpg
132.34628295898438,102.4472427368164,145.1067352294922,144.43052673339844,303,PolyU_304_F_07.jpg
132.6110076904297,99.44589233398438,145.12257385253906,142.26199340820312,269,PolyU_270_S_04.jpg
123.08323669433594,101.42830657958984,147.09481811523438,141.49008178710938,111,PolyU_112_F_04.jpg
131.23646545410156,102.95292663574219,146.08018493652344,146.31947326660156,267,PolyU_268_S_03.jpg
132.75596618652344,103.9899673461914,143.86476135253906,148.78269958496094,209,PolyU_210_S_09.jpg
103.04178619384766,107.06182098388672,145.57740783691406,142.09510803222656,85,PolyU_086_S_06.jpg
123.39624786376953,99.24560546875,148.44586181640625,142.17523193359375,113,PolyU_114_F_04.jpg
123.09004211425781,101.38690948486328,148.13815307617188,144.26344299316406,311,PolyU_312_F_06.jpg
124.76614379882812,99.99333953857422,140.15077209472656,141.2237091064453,151,PolyU_152_F_06.jpg
127.87077331542969,99.13687133789062,134.75181579589844,140.618408203125,197,PolyU_198_F_07.jpg
130.04612731933594,98.96915435791016,134.60922241210938,141.54930114746094,371,PolyU_372_F_03.jpg
133.93617248535156,103.31097412109375,138.32887268066406,145.83424377441406,193,PolyU_194_S_09.jpg
116.99333953857422,105.67295837402344,146.2439422607422,143.6534881591797,93,PolyU_094_S_07.jpg
126.16326904296875,100.38933563232422,140.647216796875,142.09698486328125,337,PolyU_338_F_08.jpg
130.84054565429688,105.08305358886719,141.68710327148438,145.37721252441406,361,PolyU_362_S_01.jpg
124.35201263427734,109.98518371582031,146.37127685546875,148.5928955078125,169,PolyU_170_S_10.jpg
115.25212860107422,99.06966400146484,140.488525390625,135.79258728027344,199,PolyU_200_F_10.jpg
122.9845199584961,101.7033462524414,148.50050354003906,143.3346710205078,311,PolyU_312_F_07.jpg
125.80952453613281,110.19490814208984,143.02825927734375,148.28375244140625,73,PolyU_074_S_09.jpg
124.95589447021484,100.52999114990234,140.941650390625,140.11473083496094,149,PolyU_150_F_10.jpg
134.9073028564453,104.40884399414062,139.04327392578125,147.4077606201172,307,PolyU_308_S_08.jpg
133.59805297851562,104.27760314941406,145.74658203125,148.97476196289062,69,PolyU_070_S_09.jpg
140.91893005371094,100.97946166992188,137.90106201171875,150.91421508789062,181,PolyU_182_S_08.jpg
97.96807861328125,103.77593994140625,131.53598022460938,137.76394653320312,21,PolyU_022_F_06.jpg
126.26612091064453,99.322021484375,141.49957275390625,143.14952087402344,297,PolyU_298_F_07.jpg
127.99911499023438,99.64263153076172,137.97349548339844,140.7064666748047,273,PolyU_274_F_03.jpg
131.3551788330078,101.12020874023438,141.03744506835938,144.9696807861328,171,PolyU_172_S_03.jpg
123.7269287109375,97.0540542602539,143.44436645507812,137.2338104248047,233,PolyU_234_F_09.jpg
133.65855407714844,100.89888000488281,143.49623107910156,145.40696716308594,219,PolyU_220_S_09.jpg
134.44876098632812,102.69537353515625,141.29029846191406,148.9765167236328,53,PolyU_054_S_08.jpg
136.54637145996094,110.63136291503906,148.9654541015625,153.00433349609375,21,PolyU_022_S_05.jpg
113.86126708984375,109.35482788085938,146.37608337402344,146.0712127685547,159,PolyU_160_S_10.jpg
125.38272094726562,98.81831359863281,136.41738891601562,138.73876953125,93,PolyU_094_F_10.jpg
131.6039581298828,102.44270324707031,137.46041870117188,143.85720825195312,55,PolyU_056_S_04.jpg
125.529541015625,100.9693832397461,138.2987518310547,141.4910888671875,151,PolyU_152_F_03.jpg
118.81072235107422,97.1734619140625,139.45870971679688,129.8152313232422,47,PolyU_048_S_08.jpg
127.4636459350586,100.68006896972656,135.79840087890625,140.68482971191406,101,PolyU_102_F_03.jpg
132.58697509765625,100.15496826171875,143.03140258789062,146.6292266845703,3,PolyU_004_F_08.jpg
135.9418487548828,106.39420318603516,144.5289306640625,150.8433380126953,177,PolyU_178_S_04.jpg
110.44572448730469,104.8446273803711,144.33912658691406,143.97218322753906,27,PolyU_028_S_09.jpg
135.98797607421875,103.41194915771484,140.36767578125,150.7407989501953,335,PolyU_336_S_06.jpg
126.9346694946289,99.7907943725586,136.11122131347656,141.51345825195312,363,PolyU_364_F_06.jpg
126.41456604003906,99.66038513183594,135.05322265625,138.96755981445312,53,PolyU_054_F_08.jpg
127.60460662841797,100.3470687866211,136.53067016601562,142.9246826171875,83,PolyU_084_F_08.jpg
127.38982391357422,99.02165222167969,135.15676879882812,138.8317413330078,11,PolyU_012_F_04.jpg
130.58372497558594,103.19444274902344,143.541748046875,145.32672119140625,111,PolyU_112_S_01.jpg
129.96319580078125,101.90370178222656,141.69500732421875,145.95106506347656,89,PolyU_090_S_07.jpg
125.50025939941406,99.99201202392578,144.9906005859375,139.75657653808594,61,PolyU_062_F_06.jpg
130.2490234375,101.64653015136719,140.49794006347656,145.43800354003906,345,PolyU_346_S_08.jpg
136.18788146972656,103.2125015258789,137.9012908935547,146.67713928222656,49,PolyU_050_F_04.jpg
131.73196411132812,101.32041931152344,137.60609436035156,143.1713104248047,325,PolyU_326_S_09.jpg
116.47200775146484,110.42247009277344,147.82078552246094,148.70428466796875,103,PolyU_104_S_04.jpg
127.74845123291016,100.03129577636719,138.3015899658203,143.56495666503906,59,PolyU_060_F_04.jpg
130.63272094726562,101.97982788085938,141.998291015625,142.7783203125,373,PolyU_374_S_03.jpg
134.43516540527344,102.74140167236328,139.45391845703125,145.5775909423828,97,PolyU_098_F_01.jpg
126.66638946533203,114.51010131835938,144.2244873046875,150.54745483398438,293,PolyU_294_S_05.jpg
123.20446014404297,99.94403839111328,137.37034606933594,137.6398468017578,227,PolyU_228_F_06.jpg
